,Dx Name,Mx Name,Import,LR (+),LR (-),Dx Prevalence,Prevalence
2744,PEPTIC ULCER,REGURGITATION SOUR,2.0,1.5555555555555558,0.9618320610687023,5,0.06666666666666667
2745,PEPTIC ULCER,SECRETIN TEST FOR EXOCRINE PANCREATIC SECRETION POSITIVE,,1.0,1.0,5,0.06666666666666667
2746,PEPTIC ULCER,SERUM ALANINE AMINOTRANSFERASE <SGPT> 200 TO 600,,1.0,1.0,5,0.06666666666666667
2747,PEPTIC ULCER,SERUM ALANINE AMINOTRANSFERASE <SGPT> 40 TO 199,,1.0,1.0,5,0.06666666666666667
2748,PEPTIC ULCER,SERUM ASPARTATE AMINOTRANSFERASE <SGOT> 120 TO 400,,1.0,1.0,5,0.06666666666666667
2749,PEPTIC ULCER,SERUM ASPARTATE AMINOTRANSFERASE <SGOT> 40 TO 119,,1.0,1.0,5,0.06666666666666667
2750,PEPTIC ULCER,SEX FEMALE,3.0,1.0,1.0,5,0.06666666666666667
2751,PEPTIC ULCER,SEX MALE,3.0,1.0,1.0,5,0.06666666666666667
2752,PEPTIC ULCER,SHOULDER PAIN LEFT,,1.0,1.0,5,0.06666666666666667
2753,PEPTIC ULCER,SHOULDER PAIN RIGHT,,1.0,1.0,5,0.06666666666666667
2754,PEPTIC ULCER,SHOULDER XRAY HUMERUS ASEPTIC NECROSIS HEAD,,1.0,1.0,5,0.06666666666666667
2755,PEPTIC ULCER,SKIN BIOPSY FAT NECROSIS,,1.0,1.0,5,0.06666666666666667
2756,PEPTIC ULCER,SKIN BIOPSY SUBCUTANEOUS FAT LOBULAR INFLAMMATION <INTRALOBULAR>,,1.0,1.0,5,0.06666666666666667
2757,PEPTIC ULCER,SKIN ECCHYMOSIS LEFT FLANK ONLY,,1.0,1.0,5,0.06666666666666667
2758,PEPTIC ULCER,SKIN LESION <S> PRESENT,,1.0,1.0,5,0.06666666666666667
2759,PEPTIC ULCER,SKIN NODE <S> ANTERIOR THIGH <S> OR GLUTEAL AREA <S>,,1.0,1.0,5,0.06666666666666667
2760,PEPTIC ULCER,SKIN NODE <S> TENDER RED RAISED,,1.0,1.0,5,0.06666666666666667
2761,PEPTIC ULCER,SKIN PALLOR GENERALIZED,,1.0,1.0,5,0.06666666666666667
2762,PEPTIC ULCER,SKIN PRURITUS,,1.0,1.0,5,0.06666666666666667
2763,PEPTIC ULCER,SKIN PURPURA OR ECCHYMOSIS,,1.0,1.0,5,0.06666666666666667
2764,PEPTIC ULCER,SKIN SUBCUTANEOUS NODULE <S>,,1.0,1.0,5,0.06666666666666667
2765,PEPTIC ULCER,SKIN SWEATING INCREASED GENERALIZED,,1.0,1.0,5,0.06666666666666667
2766,PEPTIC ULCER,SKIN TEST BATTERY NON REACTIVE,,1.0,1.0,5,0.06666666666666667
2767,PEPTIC ULCER,SKIN URTICARIA,,1.0,1.0,5,0.06666666666666667
2768,PEPTIC ULCER,SKIN VITILIGO,,1.0,1.0,5,0.06666666666666667
2769,PEPTIC ULCER,SODIUM SERUM DECREASED,,1.0,1.0,5,0.06666666666666667
2770,PEPTIC ULCER,SPLENOMEGALY MODERATE,,1.0,1.0,5,0.06666666666666667
2771,PEPTIC ULCER,SPLENOMEGALY PRESENT,,1.0,1.0,5,0.06666666666666667
2772,PEPTIC ULCER,SPLENOMEGALY SLIGHT,,1.0,1.0,5,0.06666666666666667
2773,PEPTIC ULCER,STOMACH ACIDITY AFTER PENTAGASTRIN 30 TO 40 MEQ PER HOUR,3.0,42.00000000000015,0.9021479713603818,5,0.06666666666666667
2774,PEPTIC ULCER,STOMACH ACIDITY AFTER PENTAGASTRIN GTR THAN 40 MEQ PER HOUR,3.0,41.999999999996234,0.990235770421529,5,0.06666666666666667
2775,PEPTIC ULCER,STOMACH ACIDITY AFTER PENTAGASTRIN PH GTR THAN 6,,1.0,1.0,5,0.06666666666666667
2776,PEPTIC ULCER,STOMACH ACIDITY BASAL OUTPUT GTR THAN 15 MEQ PER HOUR,2.0,42.00000000000015,0.9021479713603818,5,0.06666666666666667
2777,PEPTIC ULCER,STOMACH ASPIRATE GASTRIC RETENTION,,1.0,1.0,5,0.06666666666666667
2778,PEPTIC ULCER,STOMACH ASPIRATE GROSS BLOOD,,1.0,1.0,5,0.06666666666666667
2779,PEPTIC ULCER,STOMACH ASPIRATE MALIGNANT NEOPLASTIC CELL <S>,,1.0,1.0,5,0.06666666666666667
2780,PEPTIC ULCER,STOMACH BARIUM MEAL DEFORMITY ANTRUM,4.0,1.5555555555555558,0.9618320610687023,5,0.06666666666666667
2781,PEPTIC ULCER,STOMACH BARIUM MEAL DILATED ATONIC,,1.0,1.0,5,0.06666666666666667
2782,PEPTIC ULCER,STOMACH BARIUM MEAL FILLING DEFECT,,1.0,1.0,5,0.06666666666666667
2783,PEPTIC ULCER,STOMACH BARIUM MEAL GASTRIC RETENTION,,1.0,1.0,5,0.06666666666666667
2784,PEPTIC ULCER,STOMACH BARIUM MEAL GASTRIC WALL RIGID,,1.0,1.0,5,0.06666666666666667
2785,PEPTIC ULCER,STOMACH BARIUM MEAL PYLORIC OBSTRUCTION,,1.0,1.0,5,0.06666666666666667
2786,PEPTIC ULCER,STOMACH BARIUM MEAL RUGAE ENLARGED,3.0,1.5555555555555558,0.9618320610687023,5,0.06666666666666667
2787,PEPTIC ULCER,STOMACH BARIUM MEAL ULCER CRATER <S>,4.0,42.00000000000015,0.5060240963855421,5,0.06666666666666667
2788,PEPTIC ULCER,STOMACH BARIUM MEAL ULCER CRATER <S> DEEP,,1.0,1.0,5,0.06666666666666667
2789,PEPTIC ULCER,STOMACH ENDOSCOPY BIOPSY ANISAKIS LARVAE PRESENT,,1.0,1.0,5,0.06666666666666667
2790,PEPTIC ULCER,STOMACH ENDOSCOPY BIOPSY CARCINOMA,,1.0,1.0,5,0.06666666666666667
2791,PEPTIC ULCER,STOMACH ENDOSCOPY BIOPSY GRANULOMA <S> NON CASEATING,,1.0,1.0,5,0.06666666666666667
2792,PEPTIC ULCER,STOMACH ENDOSCOPY BIOPSY LYMPHOMA,,1.0,1.0,5,0.06666666666666667
2793,PEPTIC ULCER,STOMACH ENDOSCOPY BIOPSY MUCOSA INFILTRATION WITH EOSINOPHIL <S>,,1.0,1.0,5,0.06666666666666667
2794,PEPTIC ULCER,STOMACH ENDOSCOPY DIFFUSE INFLAMMATION,2.0,1.5555555555555558,0.9618320610687023,5,0.06666666666666667
2795,PEPTIC ULCER,STOMACH ENDOSCOPY GASTRIC WALL RIGID,,1.0,1.0,5,0.06666666666666667
2796,PEPTIC ULCER,STOMACH ENDOSCOPY MASS,,1.0,1.0,5,0.06666666666666667
2797,PEPTIC ULCER,STOMACH ENDOSCOPY RUGAE ENLARGED,,1.0,1.0,5,0.06666666666666667
2798,PEPTIC ULCER,STOMACH ENDOSCOPY RUGAE ENLARGED AFTER AIR INSUFFLATION,,1.0,1.0,5,0.06666666666666667
2799,PEPTIC ULCER,STOMACH ENDOSCOPY ULCER CRATER <S>,4.0,42.00000000000015,0.5060240963855421,5,0.06666666666666667
2800,PEPTIC ULCER,STOMACH SUCCUSSION SPLASH,,1.0,1.0,5,0.06666666666666667
2801,PEPTIC ULCER,STOMACH VISIBLE PERISTALSIS,,1.0,1.0,5,0.06666666666666667
2802,PEPTIC ULCER,SYNOVIUM BIOPSY CHRONIC INFLAMMATION,,1.0,1.0,5,0.06666666666666667
2803,PEPTIC ULCER,TACHYCARDIA,,1.0,1.0,5,0.06666666666666667
2804,PEPTIC ULCER,TACHYPNEA,,1.0,1.0,5,0.06666666666666667
2805,PEPTIC ULCER,TRANSAMINASE <S> SERUM INCREASED,,1.0,1.0,5,0.06666666666666667
2806,PEPTIC ULCER,TRIGLYCERIDE <S> SERUM INCREASED,,1.0,1.0,5,0.06666666666666667
2807,PEPTIC ULCER,TROUSSEAU SIGN PRESENT,,1.0,1.0,5,0.06666666666666667
2808,PEPTIC ULCER,ULCER PEPTIC FAMILY HX,2.0,1.5555555555555558,0.9618320610687023,5,0.06666666666666667
2809,PEPTIC ULCER,ULCER PEPTIC HX,2.0,1.5555555555555558,0.7368421052631579,5,0.06666666666666667
2810,PEPTIC ULCER,UMBILICUS NODULE <S>,,1.0,1.0,5,0.06666666666666667
2811,PEPTIC ULCER,UREA NITROGEN SERUM 30 TO 59,,1.0,1.0,5,0.06666666666666667
2812,PEPTIC ULCER,URINE DARK HX,,1.0,1.0,5,0.06666666666666667
2813,PEPTIC ULCER,URINE SEDIMENT RBC,,1.0,1.0,5,0.06666666666666667
2814,PEPTIC ULCER,UROBILINOGEN URINE ABSENT,,1.0,1.0,5,0.06666666666666667
2815,PEPTIC ULCER,UROBILINOGEN URINE INCREASED,,1.0,1.0,5,0.06666666666666667
2816,PEPTIC ULCER,VOMITING COFFEE GROUND,,1.0,1.0,5,0.06666666666666667
2817,PEPTIC ULCER,VOMITING RECENT,2.0,1.0,1.0,5,0.06666666666666667
2818,PEPTIC ULCER,VOMITING RECURRENT SELF INDUCED,,1.0,1.0,5,0.06666666666666667
2819,PEPTIC ULCER,WBC 14000 TO 30000,,1.0,1.0,5,0.06666666666666667
2820,PEPTIC ULCER,WBC 4000 TO 13900 PERCENT NEUTROPHIL <S> INCREASED,,1.0,1.0,5,0.06666666666666667
2821,PEPTIC ULCER,WBC EOSINOPHIL <S> GTR THAN 400,,1.0,1.0,5,0.06666666666666667
2822,PEPTIC ULCER,WBC GTR THAN 30000,,1.0,1.0,5,0.06666666666666667
2823,PEPTIC ULCER,WEIGHT LOSS GTR THAN 10 PERCENT,3.0,1.0,1.0,5,0.06666666666666667
2824,PYLORIC OBSTRUCTION,ABDOMEN BRUIT PRESENT,,1.0,1.0,2,1e-05
2825,PYLORIC OBSTRUCTION,ABDOMEN BRUIT SYSTOLIC EPIGASTRIUM,,1.0,1.0,2,1e-05
2826,PYLORIC OBSTRUCTION,ABDOMEN COMPUTERIZED TOMOGRAPHY ADRENAL MASS <ES> BILATERAL,,1.0,1.0,2,1e-05
2827,PYLORIC OBSTRUCTION,ABDOMEN COMPUTERIZED TOMOGRAPHY ADRENAL MASS UNILATERAL,,1.0,1.0,2,1e-05
2828,PYLORIC OBSTRUCTION,ABDOMEN DISTENTION,2.0,1010.0909090906741,0.9000891097129587,2,1e-05
2829,PYLORIC OBSTRUCTION,ABDOMEN GUARDING INVOLUNTARY LOCALIZED,,1.0,1.0,2,1e-05
2830,PYLORIC OBSTRUCTION,ABDOMEN MASS <ES> PRESENT <NON HEPATOSPLENIC>,,1.0,1.0,2,1e-05
2831,PYLORIC OBSTRUCTION,ABDOMEN MASS EPIGASTRIUM,,1.0,1.0,2,1e-05
2832,PYLORIC OBSTRUCTION,ABDOMEN MASS LEFT UPPER QUADRANT <NON SPLENIC>,,1.0,1.0,2,1e-05
2833,PYLORIC OBSTRUCTION,ABDOMEN MASS RIGHT LOWER QUADRANT,,1.0,1.0,2,1e-05
2834,PYLORIC OBSTRUCTION,ABDOMEN MASS RIGHT UPPER QUADRANT <NON HEPATIC>,,1.0,1.0,2,1e-05
2835,PYLORIC OBSTRUCTION,ABDOMEN PAIN ACUTE,,1.0,1.0,2,1e-05
2836,PYLORIC OBSTRUCTION,ABDOMEN PAIN CHRONIC,3.0,1010.0909090909762,0.250185764788003,2,1e-05
2837,PYLORIC OBSTRUCTION,ABDOMEN PAIN COLICKY,3.0,1010.0909090906741,0.9000891097129587,2,1e-05
2838,PYLORIC OBSTRUCTION,ABDOMEN PAIN EPIGASTRIUM,3.0,1010.0909090909762,0.250185764788003,2,1e-05
2839,PYLORIC OBSTRUCTION,ABDOMEN PAIN EPIGASTRIUM RECURRENT ATTACK <S> HX,2.0,1010.0909090909007,0.5002476250506506,2,1e-05
2840,PYLORIC OBSTRUCTION,ABDOMEN PAIN EPIGASTRIUM RELIEVED BY ANTACID,,1.0,1.0,2,1e-05
2841,PYLORIC OBSTRUCTION,ABDOMEN PAIN EPIGASTRIUM RELIEVED BY FOOD,,1.0,1.0,2,1e-05
2842,PYLORIC OBSTRUCTION,ABDOMEN PAIN EPIGASTRIUM SEASONAL HX,,1.0,1.0,2,1e-05
2843,PYLORIC OBSTRUCTION,ABDOMEN PAIN EPIGASTRIUM UNRELIEVED BY ANTACID,3.0,1010.0909090909762,0.250185764788003,2,1e-05
2844,PYLORIC OBSTRUCTION,ABDOMEN PAIN EXACERBATION WITH ALCOHOL,,1.0,1.0,2,1e-05
2845,PYLORIC OBSTRUCTION,ABDOMEN PAIN EXACERBATION WITH BREATHING,,1.0,1.0,2,1e-05
2846,PYLORIC OBSTRUCTION,ABDOMEN PAIN EXACERBATION WITH COUGH,,1.0,1.0,2,1e-05
2847,PYLORIC OBSTRUCTION,ABDOMEN PAIN EXACERBATION WITH FOOD,2.0,11110.999999987447,0.5000225012375681,2,1e-05
2848,PYLORIC OBSTRUCTION,ABDOMEN PAIN EXACERBATION WITH MOTION,,1.0,1.0,2,1e-05
2849,PYLORIC OBSTRUCTION,ABDOMEN PAIN HYPOGASTRIUM,,1.0,1.0,2,1e-05
2850,PYLORIC OBSTRUCTION,ABDOMEN PAIN LEFT LOWER QUADRANT,,1.0,1.0,2,1e-05
2851,PYLORIC OBSTRUCTION,ABDOMEN PAIN LEFT UPPER QUADRANT,,1.0,1.0,2,1e-05
2852,PYLORIC OBSTRUCTION,ABDOMEN PAIN NON COLICKY,3.0,1010.0909090909007,0.5002476250506506,2,1e-05
2853,PYLORIC OBSTRUCTION,ABDOMEN PAIN ONSET GTR THAN 1 HOUR POSTPRANDIAL,,1.0,1.0,2,1e-05
2854,PYLORIC OBSTRUCTION,ABDOMEN PAIN PERIUMBILICAL,,1.0,1.0,2,1e-05
2855,PYLORIC OBSTRUCTION,ABDOMEN PAIN PRESENT,2.0,1.0,1.0,2,1e-05
2856,PYLORIC OBSTRUCTION,ABDOMEN PAIN RADIATING TO BACK,,1.0,1.0,2,1e-05
2857,PYLORIC OBSTRUCTION,ABDOMEN PAIN RADIATING TO SCAPULAR AREA,,1.0,1.0,2,1e-05
2858,PYLORIC OBSTRUCTION,ABDOMEN PAIN RELIEVED BY FASTING,2.0,1010.0909090906741,0.9000891097129587,2,1e-05
2859,PYLORIC OBSTRUCTION,ABDOMEN PAIN RELIEVED BY SQUATTING,,1.0,1.0,2,1e-05
2860,PYLORIC OBSTRUCTION,ABDOMEN PAIN RELIEVED BY VOMITING,2.0,299997.00000780256,0.5000008333430557,2,1e-05
2861,PYLORIC OBSTRUCTION,ABDOMEN PAIN RIGHT LOWER QUADRANT,,1.0,1.0,2,1e-05
2862,PYLORIC OBSTRUCTION,ABDOMEN PAIN RIGHT UPPER QUADRANT,,1.0,1.0,2,1e-05
2863,PYLORIC OBSTRUCTION,ABDOMEN PAIN SEVERE,,1.0,1.0,2,1e-05
2864,PYLORIC OBSTRUCTION,ABDOMEN RESPIRATORY MOVEMENT DECREASED,,1.0,1.0,2,1e-05
2865,PYLORIC OBSTRUCTION,ABDOMEN SURGERY RECENT HX,,1.0,1.0,2,1e-05
2866,PYLORIC OBSTRUCTION,ABDOMEN TENDERNESS EPIGASTRIUM <NON HEPATIC>,3.0,1010.0909090906741,0.9000891097129587,2,1e-05
2867,PYLORIC OBSTRUCTION,ABDOMEN TENDERNESS GENERALIZED,,1.0,1.0,2,1e-05
2868,PYLORIC OBSTRUCTION,ABDOMEN TENDERNESS HYPOGASTRIUM,,1.0,1.0,2,1e-05
2869,PYLORIC OBSTRUCTION,ABDOMEN TENDERNESS LEFT LOWER QUADRANT,,1.0,1.0,2,1e-05
2870,PYLORIC OBSTRUCTION,ABDOMEN TENDERNESS LEFT UPPER QUADRANT,,1.0,1.0,2,1e-05
2871,PYLORIC OBSTRUCTION,ABDOMEN TENDERNESS PERIUMBILICAL,,1.0,1.0,2,1e-05
2872,PYLORIC OBSTRUCTION,ABDOMEN TENDERNESS PRESENT,2.0,1.0,1.0,2,1e-05
2873,PYLORIC OBSTRUCTION,ABDOMEN TENDERNESS REBOUND LOCALIZED,,1.0,1.0,2,1e-05
2874,PYLORIC OBSTRUCTION,ABDOMEN TENDERNESS RIGHT LOWER QUADRANT,,1.0,1.0,2,1e-05
2875,PYLORIC OBSTRUCTION,ABDOMEN TENDERNESS RIGHT UPPER QUADRANT <NON HEPATIC>,,1.0,1.0,2,1e-05
2876,PYLORIC OBSTRUCTION,ABDOMEN TRAUMA RECENT HX,,1.0,1.0,2,1e-05
2877,PYLORIC OBSTRUCTION,ABDOMEN TYMPANITES,,1.0,1.0,2,1e-05
2878,PYLORIC OBSTRUCTION,ABDOMEN ULTRASONOGRAPHY COMMON BILE DUCT AND INTRAHEPATIC DUCT <S> DILATED,,1.0,1.0,2,1e-05
2879,PYLORIC OBSTRUCTION,ABDOMEN ULTRASONOGRAPHY GALLBLADDER CONTAINING STONE <S>,,1.0,1.0,2,1e-05
2880,PYLORIC OBSTRUCTION,ABDOMEN ULTRASONOGRAPHY GALLBLADDER ENLARGED,,1.0,1.0,2,1e-05
2881,PYLORIC OBSTRUCTION,ABDOMEN XRAY CALCIFICATION PANCREAS,,1.0,1.0,2,1e-05
2882,PYLORIC OBSTRUCTION,ABDOMEN XRAY DIFFUSE MOTTLING,,1.0,1.0,2,1e-05
2883,PYLORIC OBSTRUCTION,ABDOMEN XRAY GALLBLADDER CONTAINING STONE <S>,,1.0,1.0,2,1e-05
2884,PYLORIC OBSTRUCTION,ABDOMEN XRAY PNEUMATOSIS CYSTOIDES INTESTINALIS,3.0,299996.99958814663,0.9900000330003311,2,1e-05
2885,PYLORIC OBSTRUCTION,ABDOMEN XRAY SMALL INTESTINE SENTINEL LOOP,,1.0,1.0,2,1e-05
2886,PYLORIC OBSTRUCTION,ACTIVATED PARTIAL THROMBOPLASTIN TIME INCREASED,,1.0,1.0,2,1e-05
2887,PYLORIC OBSTRUCTION,AFFECT APPREHENSIVE,,1.0,1.0,2,1e-05
2888,PYLORIC OBSTRUCTION,AFFECT DEPRESSED,,1.0,1.0,2,1e-05
2889,PYLORIC OBSTRUCTION,AGE 16 TO 25,3.0,1.0,1.0,2,1e-05
2890,PYLORIC OBSTRUCTION,AGE 26 TO 55,3.0,1.0,1.0,2,1e-05
2891,PYLORIC OBSTRUCTION,AGE GTR THAN 55,3.0,1.0,1.0,2,1e-05
2892,PYLORIC OBSTRUCTION,ALBUMIN SERUM LESS THAN 3 GRAM <S> PER DL,,1.0,1.0,2,1e-05
2893,PYLORIC OBSTRUCTION,ALCOHOL INGESTION HEAVY RECENT HX,,1.0,1.0,2,1e-05
2894,PYLORIC OBSTRUCTION,ALCOHOLISM CHRONIC HX,,1.0,1.0,2,1e-05
2895,PYLORIC OBSTRUCTION,ALKALINE PHOSPHATASE SERUM GTR THAN 2 TIMES NORMAL,,1.0,1.0,2,1e-05
2896,PYLORIC OBSTRUCTION,ALKALINE PHOSPHATASE SERUM INCREASED NOT OVER 2 TIMES NORMAL,,1.0,1.0,2,1e-05
2897,PYLORIC OBSTRUCTION,AMYLASE SERUM GTR THAN 2 TIMES NORMAL,,1.0,1.0,2,1e-05
2898,PYLORIC OBSTRUCTION,AMYLASE SERUM INCREASED AFTER SECRETIN,,1.0,1.0,2,1e-05
2899,PYLORIC OBSTRUCTION,AMYLASE URINE INCREASED,,1.0,1.0,2,1e-05
2900,PYLORIC OBSTRUCTION,ANOREXIA,1.0,1.0,1.0,2,1e-05
2901,PYLORIC OBSTRUCTION,ANTIBODY ANISAKIS POSITIVE BY MONOCLONAL ANTIBODY,,1.0,1.0,2,1e-05
2902,PYLORIC OBSTRUCTION,ASPIRIN ADMINISTRATION IN LARGE AMOUNT RECENT HX,,1.0,1.0,2,1e-05
2903,PYLORIC OBSTRUCTION,BICARBONATE SERUM GTR THAN 30,3.0,1010.0909090906741,0.9000891097129587,2,1e-05
2904,PYLORIC OBSTRUCTION,BILIRUBIN SERUM CONJUGATED INCREASED,,1.0,1.0,2,1e-05
2905,PYLORIC OBSTRUCTION,BILIRUBIN URINE PRESENT,,1.0,1.0,2,1e-05
2906,PYLORIC OBSTRUCTION,BONE <S> RADIOISOTOPE SCAN INCREASED UPTAKE LOCALIZED,,1.0,1.0,2,1e-05
2907,PYLORIC OBSTRUCTION,BONE MARROW BIOPSY FAT NECROSIS,,1.0,1.0,2,1e-05
2908,PYLORIC OBSTRUCTION,BONE XRAY LONG BONE <S> CORTICAL EROSION <S>,,1.0,1.0,2,1e-05
2909,PYLORIC OBSTRUCTION,BONE XRAY OSTEOLYTIC LESION <S>,,1.0,1.0,2,1e-05
2910,PYLORIC OBSTRUCTION,BOWEL SOUND <S> DECREASED,,1.0,1.0,2,1e-05
2911,PYLORIC OBSTRUCTION,BREATH SOUND <S> DECREASED LOCALIZED,,1.0,1.0,2,1e-05
2912,PYLORIC OBSTRUCTION,CALCIUM SERUM DECREASED,,1.0,1.0,2,1e-05
2913,PYLORIC OBSTRUCTION,CALCIUM SERUM INCREASED,,1.0,1.0,2,1e-05
2914,PYLORIC OBSTRUCTION,CELIAC ANGIOGRAPHY PANCREAS ARTERY <IES> IRREGULAR NARROWING,,1.0,1.0,2,1e-05
2915,PYLORIC OBSTRUCTION,CELIAC ANGIOGRAPHY SPLENIC VEIN OCCLUSION,,1.0,1.0,2,1e-05
2916,PYLORIC OBSTRUCTION,CHEST PAIN LATERAL EXACERBATION WITH BREATHING,,1.0,1.0,2,1e-05
2917,PYLORIC OBSTRUCTION,CHEST PAIN LATERAL SHARP,,1.0,1.0,2,1e-05
2918,PYLORIC OBSTRUCTION,CHEST PERCUSSION DIAPHRAGM ELEVATED UNILATERAL,,1.0,1.0,2,1e-05
2919,PYLORIC OBSTRUCTION,CHEST PERCUSSION DIAPHRAGM MOVEMENT DECREASED UNILATERAL,,1.0,1.0,2,1e-05
2920,PYLORIC OBSTRUCTION,CHEST PERCUSSION DULL LOCALIZED,,1.0,1.0,2,1e-05
2921,PYLORIC OBSTRUCTION,CHEST XRAY DIAPHRAGM ELEVATED UNILATERAL,,1.0,1.0,2,1e-05
2922,PYLORIC OBSTRUCTION,CHEST XRAY ESOPHAGUS AIR FLUID LEVEL <S>,,1.0,1.0,2,1e-05
2923,PYLORIC OBSTRUCTION,CHEST XRAY LUNG FIELD <S> ABNORMAL,,1.0,1.0,2,1e-05
2924,PYLORIC OBSTRUCTION,CHEST XRAY PLATE LIKE DENSITY <IES>,,1.0,1.0,2,1e-05
2925,PYLORIC OBSTRUCTION,CHEST XRAY PLEURAL EFFUSION <S> SMALL,,1.0,1.0,2,1e-05
2926,PYLORIC OBSTRUCTION,CHLORIDE SERUM DECREASED,3.0,1010.0909090906741,0.9000891097129587,2,1e-05
2927,PYLORIC OBSTRUCTION,CHOLANGIOGRAPHY COMMON DUCT AND INTRAHEPATIC DUCT <S> DILATED,,1.0,1.0,2,1e-05
2928,PYLORIC OBSTRUCTION,CHOLANGIOGRAPHY COMMON DUCT IRREGULAR NARROWING DISTAL,,1.0,1.0,2,1e-05
2929,PYLORIC OBSTRUCTION,CHOLANGIOGRAPHY COMMON DUCT ROUND FILLING DEFECT <S>,,1.0,1.0,2,1e-05
2930,PYLORIC OBSTRUCTION,CHOLECYSTECTOMY HX,,1.0,1.0,2,1e-05
2931,PYLORIC OBSTRUCTION,CHOLESTEROL SERUM DECREASED,,1.0,1.0,2,1e-05
2932,PYLORIC OBSTRUCTION,CHOLESTEROL SERUM INCREASED,,1.0,1.0,2,1e-05
2933,PYLORIC OBSTRUCTION,CHVOSTEK SIGN POSITIVE,,1.0,1.0,2,1e-05
2934,PYLORIC OBSTRUCTION,CIGARETTE SMOKING HX,,1.0,1.0,2,1e-05
2935,PYLORIC OBSTRUCTION,COLON BARIUM ENEMA FILLING DEFECT ILEOCECAL VALVE AREA,,1.0,1.0,2,1e-05
2936,PYLORIC OBSTRUCTION,COLON BARIUM ENEMA FILLING DEFECT RIGHT COLON <NON ILEOCECAL>,,1.0,1.0,2,1e-05
2937,PYLORIC OBSTRUCTION,COLON BARIUM ENEMA INTERNAL MARGIN <S> IRREGULAR,,1.0,1.0,2,1e-05
2938,PYLORIC OBSTRUCTION,COLON BARIUM ENEMA MULTIPLE NODULAR FILLING DEFECT <S>,,1.0,1.0,2,1e-05
2939,PYLORIC OBSTRUCTION,COLON BARIUM ENEMA THUMBPRINTING,,1.0,1.0,2,1e-05
2940,PYLORIC OBSTRUCTION,COLON BARIUM ENEMA WALL THICKENED,,1.0,1.0,2,1e-05
2941,PYLORIC OBSTRUCTION,COLONOSCOPY BIOPSY GRANULOMA <S> NON CASEATING,,1.0,1.0,2,1e-05
2942,PYLORIC OBSTRUCTION,COLONOSCOPY MULTIPLE NODULAR FILLING DEFECT <S>,,1.0,1.0,2,1e-05
2943,PYLORIC OBSTRUCTION,CONJUNCTIVA AND/OR MOUTH PALLOR,,1.0,1.0,2,1e-05
2944,PYLORIC OBSTRUCTION,CONSTIPATION,1.0,1.0,1.0,2,1e-05
2945,PYLORIC OBSTRUCTION,CONTRACEPTIVE ORAL ADMINISTRATION PRIOR TO CURRENT ILLNESS HX,,1.0,1.0,2,1e-05
2946,PYLORIC OBSTRUCTION,CORTICOSTEROID ADMINISTRATION PRIOR TO CURRENT ILLNESS HX,,1.0,1.0,2,1e-05
2947,PYLORIC OBSTRUCTION,COUGH,,1.0,1.0,2,1e-05
2948,PYLORIC OBSTRUCTION,CYTOTOXIC DRUG ADMINISTRATION PRIOR TO CURRENT ILLNESS HX,,1.0,1.0,2,1e-05
2949,PYLORIC OBSTRUCTION,DEHYDRATION,3.0,1010.0909090906741,0.9000891097129587,2,1e-05
2950,PYLORIC OBSTRUCTION,DEPRESSION HX,,1.0,1.0,2,1e-05
2951,PYLORIC OBSTRUCTION,DIARRHEA ACUTE,,1.0,1.0,2,1e-05
2952,PYLORIC OBSTRUCTION,DIARRHEA CHRONIC,,1.0,1.0,2,1e-05
2953,PYLORIC OBSTRUCTION,DIARRHEA INTERMITTENT,,1.0,1.0,2,1e-05
2954,PYLORIC OBSTRUCTION,DIET RAW FISH INGESTION RECENT HX,,1.0,1.0,2,1e-05
2955,PYLORIC OBSTRUCTION,DUODENAL BULB BARIUM MEAL DEFORMITY,,1.0,1.0,2,1e-05
2956,PYLORIC OBSTRUCTION,DUODENAL BULB BARIUM MEAL ULCER CRATER <S>,,1.0,1.0,2,1e-05
2957,PYLORIC OBSTRUCTION,DUODENUM BARIUM MEAL DISTAL ULCER CRATER <S>,,1.0,1.0,2,1e-05
2958,PYLORIC OBSTRUCTION,DUODENUM BARIUM MEAL LOOP ENLARGED,,1.0,1.0,2,1e-05
2959,PYLORIC OBSTRUCTION,DUODENUM BARIUM MEAL MUCOSAL FOLDS THICK FLAT IRREGULAR,,1.0,1.0,2,1e-05
2960,PYLORIC OBSTRUCTION,DUODENUM ENDOSCOPY ULCER CRATER <S>,,1.0,1.0,2,1e-05
2961,PYLORIC OBSTRUCTION,DYSPHAGIA LIQUID <S>,,1.0,1.0,2,1e-05
2962,PYLORIC OBSTRUCTION,DYSPHAGIA SOLID <S>,,1.0,1.0,2,1e-05
2963,PYLORIC OBSTRUCTION,DYSPNEA AT REST,,1.0,1.0,2,1e-05
2964,PYLORIC OBSTRUCTION,EKG SINUS TACHYCARDIA,,1.0,1.0,2,1e-05
2965,PYLORIC OBSTRUCTION,EKG ST SEGMENT DEPRESSION WITHOUT RECIPROCAL ELEVATION,,1.0,1.0,2,1e-05
2966,PYLORIC OBSTRUCTION,EKG T WAVE <S> INVERTED,,1.0,1.0,2,1e-05
2967,PYLORIC OBSTRUCTION,EKG VENTRICULAR PREMATURE CONTRACTION <S>,,1.0,1.0,2,1e-05
2968,PYLORIC OBSTRUCTION,EMACIATION,,1.0,1.0,2,1e-05
