dx_id,dx_name,mx_id,mx_name,associations
362,PEPTIC ULCER,2382,LIVER BIOPSY BILE PLUGGING,"3,622,382"
362,PEPTIC ULCER,2417,LIVER BIOPSY PERIDUCTAL CONCENTRIC FIBROSIS,"3,622,417"
362,PEPTIC ULCER,2420,LIVER BIOPSY PERIPORTAL FIBROSIS MILD,"3,622,420"
362,PEPTIC ULCER,2432,LIVER BIOPSY SMALL BILE DUCT <S> PROLIFERATION,"3,622,432"
362,PEPTIC ULCER,2448,LIVER ENLARGED MODERATE,"3,622,448"
362,PEPTIC ULCER,2449,LIVER ENLARGED SLIGHT,"3,622,449"
362,PEPTIC ULCER,2460,LIVER TENDER ON PALPATION,"3,622,460"
362,PEPTIC ULCER,4117,LUNG <S> PERCUSSION AND/OR AUSCULTATION ABNORMAL,"3,624,117"
362,PEPTIC ULCER,4146,LUNG BIOPSY PULMONARY ARTERY BRANCH <ES> CONTAINING NEOPLASM,"3,624,146"
362,PEPTIC ULCER,2529,LYMPH NODE <S> ENLARGED,"3,622,529"
362,PEPTIC ULCER,2544,LYMPH NODE BIOPSY CARCINOMA CONTAINING MUCUS,"3,622,544"
362,PEPTIC ULCER,2567,LYMPH NODE BIOPSY MALIGNANT NEOPLASM <NON LYMPHOMA>,"3,622,567"
362,PEPTIC ULCER,2578,MAGNESIUM SERUM DECREASED,"3,622,578"
362,PEPTIC ULCER,2667,MUMPS RECENT HX,"3,622,667"
362,PEPTIC ULCER,2680,MUSCLE <S> MYOCLONIC JERK <S>,"3,622,680"
362,PEPTIC ULCER,2798,ONSET ABRUPT,"3,622,798"
362,PEPTIC ULCER,4495,ONSET WINTER OR SPRING SEASON,"3,624,495"
362,PEPTIC ULCER,2807,PANCREAS COMPUTERIZED TOMOGRAPHY ENLARGEMENT DIFFUSE,"3,622,807"
362,PEPTIC ULCER,2808,PANCREAS COMPUTERIZED TOMOGRAPHY ENLARGEMENT LOCALIZED TO BODY AND/OR TAIL,"3,622,808"
362,PEPTIC ULCER,2809,PANCREAS COMPUTERIZED TOMOGRAPHY ENLARGEMENT LOCALIZED TO HEAD,"3,622,809"
362,PEPTIC ULCER,2813,PANCREAS ULTRASONOGRAPHY DIFFUSE IRREGULAR ENLARGEMENT,"3,622,813"
362,PEPTIC ULCER,2814,PANCREAS ULTRASONOGRAPHY ENLARGEMENT DIFFUSE,"3,622,814"
362,PEPTIC ULCER,2815,PANCREAS ULTRASONOGRAPHY ENLARGEMENT LOCALIZED TO BODY AND/OR TAIL,"3,622,815"
362,PEPTIC ULCER,2816,PANCREAS ULTRASONOGRAPHY ENLARGEMENT LOCALIZED TO HEAD,"3,622,816"
362,PEPTIC ULCER,2817,PANCREATITIS ACUTE HX,"3,622,817"
362,PEPTIC ULCER,2819,PANCREATOGRAPHY RETROGRADE DUCT <S> CALCULI,"3,622,819"
362,PEPTIC ULCER,2820,PANCREATOGRAPHY RETROGRADE DUCT <S> DIFFUSE DILATATION WITHOUT OBSTRUCTION,"3,622,820"
362,PEPTIC ULCER,2821,PANCREATOGRAPHY RETROGRADE DUCT <S> DIFFUSE NARROWING,"3,622,821"
362,PEPTIC ULCER,2822,PANCREATOGRAPHY RETROGRADE DUCT <S> MULTIPLE AREA <S> OF STENOSIS AND DILATATION,"3,622,822"
362,PEPTIC ULCER,2823,PANCREATOGRAPHY RETROGRADE DUCT <S> MULTIPLE CYSTIC AREA <S>,"3,622,823"
362,PEPTIC ULCER,2824,PANCREATOGRAPHY RETROGRADE MAIN DUCT OR BRANCH <ES> COMPLETE OBSTRUCTION,"3,622,824"
362,PEPTIC ULCER,2825,PANCREATOGRAPHY RETROGRADE MAIN DUCT OR BRANCH <ES> SINGLE AREA OF STENOSIS WITH PROXIMAL DILATATION,"3,622,825"
362,PEPTIC ULCER,4496,PASSAGE OF WHITE ROUNDWORM <S> FROM MOUTH AND/OR NARES HX,"3,624,496"
362,PEPTIC ULCER,2898,PERITONEAL ASPIRATE ABUNDANT NEUTROPHIL <S>,"3,622,898"
362,PEPTIC ULCER,2899,PERITONEAL ASPIRATE AMYLASE INCREASED,"3,622,899"
362,PEPTIC ULCER,2901,PERITONEAL ASPIRATE BLOODY,"3,622,901"
362,PEPTIC ULCER,2905,PERITONEAL ASPIRATE OBTAINED,"3,622,905"
362,PEPTIC ULCER,2921,PH BLOOD ARTERIAL GTR THAN 7:5,"3,622,921"
362,PEPTIC ULCER,2923,PH URINE GTR THAN 7,"3,622,923"
362,PEPTIC ULCER,2953,PLEURA BIOPSY MALIGNANT NEOPLASM,"3,622,953"
362,PEPTIC ULCER,2956,PLEURAL FLUID AMYLASE INCREASED,"3,622,956"
362,PEPTIC ULCER,2979,PLEURAL FLUID MALIGNANT NEOPLASTIC CELL <S>,"3,622,979"
362,PEPTIC ULCER,2988,PLEURAL FLUID NEUTROPHIL <S> PREDOMINANT,"3,622,988"
362,PEPTIC ULCER,2989,PLEURAL FLUID OBTAINED BY THORACENTESIS,"3,622,989"
362,PEPTIC ULCER,3000,PLEURAL FRICTION RUB,"3,623,000"
362,PEPTIC ULCER,3010,POLYDIPSIA HX,"3,623,010"
362,PEPTIC ULCER,3013,POLYURIA HX,"3,623,013"
362,PEPTIC ULCER,3028,POSTURE JACKNIFE POSITION,"3,623,028"
362,PEPTIC ULCER,3032,POTASSIUM SERUM DECREASED,"3,623,032"
362,PEPTIC ULCER,3060,PRESSURE ARTERIAL SYSTOLIC 90 TO 110,"3,623,060"
362,PEPTIC ULCER,3084,PROTEINURIA,"3,623,084"
362,PEPTIC ULCER,3088,PROTHROMBIN TIME INCREASED,"3,623,088"
362,PEPTIC ULCER,1360,RACE ASIAN <ORIENTAL>,"3,621,360"
362,PEPTIC ULCER,3127,RACE BLACK <NEGRO>,"3,623,127"
362,PEPTIC ULCER,3128,RACE WHITE <CAUCASIAN>,"3,623,128"
362,PEPTIC ULCER,3134,RALES LOCALIZED,"3,623,134"
362,PEPTIC ULCER,3188,RECTUM BIOPSY GRANULOMA <S> NON CASEATING,"3,623,188"
362,PEPTIC ULCER,3211,REGURGITATION SOUR,"3,623,211"
362,PEPTIC ULCER,3285,SECRETIN TEST FOR EXOCRINE PANCREATIC SECRETION POSITIVE,"3,623,285"
362,PEPTIC ULCER,3309,SERUM ALANINE AMINOTRANSFERASE <SGPT> 200 TO 600,"3,623,309"
362,PEPTIC ULCER,3310,SERUM ALANINE AMINOTRANSFERASE <SGPT> 40 TO 199,"3,623,310"
362,PEPTIC ULCER,3306,SERUM ASPARTATE AMINOTRANSFERASE <SGOT> 120 TO 400,"3,623,306"
362,PEPTIC ULCER,3307,SERUM ASPARTATE AMINOTRANSFERASE <SGOT> 40 TO 119,"3,623,307"
362,PEPTIC ULCER,3304,SEX FEMALE,"3,623,304"
362,PEPTIC ULCER,3305,SEX MALE,"3,623,305"
362,PEPTIC ULCER,3313,SHOULDER PAIN LEFT,"3,623,313"
362,PEPTIC ULCER,3314,SHOULDER PAIN RIGHT,"3,623,314"
362,PEPTIC ULCER,3316,SHOULDER XRAY HUMERUS ASEPTIC NECROSIS HEAD,"3,623,316"
362,PEPTIC ULCER,3349,SKIN BIOPSY FAT NECROSIS,"3,623,349"
362,PEPTIC ULCER,3361,SKIN BIOPSY SUBCUTANEOUS FAT LOBULAR INFLAMMATION <INTRALOBULAR>,"3,623,361"
362,PEPTIC ULCER,3379,SKIN ECCHYMOSIS LEFT FLANK ONLY,"3,623,379"
362,PEPTIC ULCER,3404,SKIN LESION <S> PRESENT,"3,623,404"
362,PEPTIC ULCER,3444,SKIN NODE <S> ANTERIOR THIGH <S> OR GLUTEAL AREA <S>,"3,623,444"
362,PEPTIC ULCER,3447,SKIN NODE <S> TENDER RED RAISED,"3,623,447"
362,PEPTIC ULCER,3448,SKIN PALLOR GENERALIZED,"3,623,448"
362,PEPTIC ULCER,3459,SKIN PRURITUS,"3,623,459"
362,PEPTIC ULCER,3465,SKIN PURPURA OR ECCHYMOSIS,"3,623,465"
362,PEPTIC ULCER,3487,SKIN SUBCUTANEOUS NODULE <S>,"3,623,487"
362,PEPTIC ULCER,3493,SKIN SWEATING INCREASED GENERALIZED,"3,623,493"
362,PEPTIC ULCER,3496,SKIN TEST BATTERY NON REACTIVE,"3,623,496"
362,PEPTIC ULCER,3501,SKIN URTICARIA,"3,623,501"
362,PEPTIC ULCER,3503,SKIN VITILIGO,"3,623,503"
362,PEPTIC ULCER,3539,SODIUM SERUM DECREASED,"3,623,539"
362,PEPTIC ULCER,3615,SPLENOMEGALY MODERATE,"3,623,615"
362,PEPTIC ULCER,3616,SPLENOMEGALY PRESENT,"3,623,616"
362,PEPTIC ULCER,3617,SPLENOMEGALY SLIGHT,"3,623,617"
362,PEPTIC ULCER,3688,STOMACH ACIDITY AFTER PENTAGASTRIN 30 TO 40 MEQ PER HOUR,"3,623,688"
362,PEPTIC ULCER,3689,STOMACH ACIDITY AFTER PENTAGASTRIN GTR THAN 40 MEQ PER HOUR,"3,623,689"
362,PEPTIC ULCER,3690,STOMACH ACIDITY AFTER PENTAGASTRIN PH GTR THAN 6,"3,623,690"
362,PEPTIC ULCER,3691,STOMACH ACIDITY BASAL OUTPUT GTR THAN 15 MEQ PER HOUR,"3,623,691"
362,PEPTIC ULCER,3697,STOMACH ASPIRATE GASTRIC RETENTION,"3,623,697"
362,PEPTIC ULCER,3698,STOMACH ASPIRATE GROSS BLOOD,"3,623,698"
362,PEPTIC ULCER,3696,STOMACH ASPIRATE MALIGNANT NEOPLASTIC CELL <S>,"3,623,696"
362,PEPTIC ULCER,3699,STOMACH BARIUM MEAL DEFORMITY ANTRUM,"3,623,699"
362,PEPTIC ULCER,3700,STOMACH BARIUM MEAL DILATED ATONIC,"3,623,700"
362,PEPTIC ULCER,3703,STOMACH BARIUM MEAL FILLING DEFECT,"3,623,703"
362,PEPTIC ULCER,3704,STOMACH BARIUM MEAL GASTRIC RETENTION,"3,623,704"
362,PEPTIC ULCER,3706,STOMACH BARIUM MEAL GASTRIC WALL RIGID,"3,623,706"
362,PEPTIC ULCER,3710,STOMACH BARIUM MEAL PYLORIC OBSTRUCTION,"3,623,710"
362,PEPTIC ULCER,3711,STOMACH BARIUM MEAL RUGAE ENLARGED,"3,623,711"
362,PEPTIC ULCER,3712,STOMACH BARIUM MEAL ULCER CRATER <S>,"3,623,712"
362,PEPTIC ULCER,3713,STOMACH BARIUM MEAL ULCER CRATER <S> DEEP,"3,623,713"
362,PEPTIC ULCER,4499,STOMACH ENDOSCOPY BIOPSY ANISAKIS LARVAE PRESENT,"3,624,499"
362,PEPTIC ULCER,3715,STOMACH ENDOSCOPY BIOPSY CARCINOMA,"3,623,715"
362,PEPTIC ULCER,3716,STOMACH ENDOSCOPY BIOPSY GRANULOMA <S> NON CASEATING,"3,623,716"
362,PEPTIC ULCER,3717,STOMACH ENDOSCOPY BIOPSY LYMPHOMA,"3,623,717"
362,PEPTIC ULCER,3718,STOMACH ENDOSCOPY BIOPSY MUCOSA INFILTRATION WITH EOSINOPHIL <S>,"3,623,718"
362,PEPTIC ULCER,3720,STOMACH ENDOSCOPY DIFFUSE INFLAMMATION,"3,623,720"
362,PEPTIC ULCER,3722,STOMACH ENDOSCOPY GASTRIC WALL RIGID,"3,623,722"
362,PEPTIC ULCER,3725,STOMACH ENDOSCOPY MASS,"3,623,725"
362,PEPTIC ULCER,3728,STOMACH ENDOSCOPY RUGAE ENLARGED,"3,623,728"
362,PEPTIC ULCER,3729,STOMACH ENDOSCOPY RUGAE ENLARGED AFTER AIR INSUFFLATION,"3,623,729"
362,PEPTIC ULCER,3731,STOMACH ENDOSCOPY ULCER CRATER <S>,"3,623,731"
362,PEPTIC ULCER,3732,STOMACH SUCCUSSION SPLASH,"3,623,732"
362,PEPTIC ULCER,3733,STOMACH VISIBLE PERISTALSIS,"3,623,733"
362,PEPTIC ULCER,3748,SYNOVIUM BIOPSY CHRONIC INFLAMMATION,"3,623,748"
362,PEPTIC ULCER,3762,TACHYCARDIA,"3,623,762"
362,PEPTIC ULCER,3763,TACHYPNEA,"3,623,763"
362,PEPTIC ULCER,3865,TRANSAMINASE <S> SERUM INCREASED,"3,623,865"
362,PEPTIC ULCER,3902,TRIGLYCERIDE <S> SERUM INCREASED,"3,623,902"
362,PEPTIC ULCER,3903,TROUSSEAU SIGN PRESENT,"3,623,903"
362,PEPTIC ULCER,3915,ULCER PEPTIC FAMILY HX,"3,623,915"
362,PEPTIC ULCER,3916,ULCER PEPTIC HX,"3,623,916"
362,PEPTIC ULCER,3918,UMBILICUS NODULE <S>,"3,623,918"
362,PEPTIC ULCER,3920,UREA NITROGEN SERUM 30 TO 59,"3,623,920"
362,PEPTIC ULCER,3954,URINE DARK HX,"3,623,954"
362,PEPTIC ULCER,3982,URINE SEDIMENT RBC,"3,623,982"
362,PEPTIC ULCER,3995,UROBILINOGEN URINE ABSENT,"3,623,995"
362,PEPTIC ULCER,3996,UROBILINOGEN URINE INCREASED,"3,623,996"
362,PEPTIC ULCER,4019,VOMITING COFFEE GROUND,"3,624,019"
362,PEPTIC ULCER,4022,VOMITING RECENT,"3,624,022"
362,PEPTIC ULCER,4023,VOMITING RECURRENT SELF INDUCED,"3,624,023"
362,PEPTIC ULCER,4025,WBC 14000 TO 30000,"3,624,025"
362,PEPTIC ULCER,4026,WBC 4000 TO 13900 PERCENT NEUTROPHIL <S> INCREASED,"3,624,026"
362,PEPTIC ULCER,4033,WBC EOSINOPHIL <S> GTR THAN 400,"3,624,033"
362,PEPTIC ULCER,4035,WBC GTR THAN 30000,"3,624,035"
362,PEPTIC ULCER,4061,WEIGHT LOSS GTR THAN 10 PERCENT,"3,624,061"
441,PYLORIC OBSTRUCTION,5,ABDOMEN BRUIT PRESENT,"441,5"
441,PYLORIC OBSTRUCTION,6,ABDOMEN BRUIT SYSTOLIC EPIGASTRIUM,"441,6"
441,PYLORIC OBSTRUCTION,18,ABDOMEN COMPUTERIZED TOMOGRAPHY ADRENAL MASS <ES> BILATERAL,"441,18"
441,PYLORIC OBSTRUCTION,19,ABDOMEN COMPUTERIZED TOMOGRAPHY ADRENAL MASS UNILATERAL,"441,19"
441,PYLORIC OBSTRUCTION,32,ABDOMEN DISTENTION,"441,32"
441,PYLORIC OBSTRUCTION,41,ABDOMEN GUARDING INVOLUNTARY LOCALIZED,"441,41"
441,PYLORIC OBSTRUCTION,43,ABDOMEN MASS <ES> PRESENT <NON HEPATOSPLENIC>,"441,43"
441,PYLORIC OBSTRUCTION,44,ABDOMEN MASS EPIGASTRIUM,"441,44"
441,PYLORIC OBSTRUCTION,49,ABDOMEN MASS LEFT UPPER QUADRANT <NON SPLENIC>,"441,49"
441,PYLORIC OBSTRUCTION,53,ABDOMEN MASS RIGHT LOWER QUADRANT,"441,53"
441,PYLORIC OBSTRUCTION,54,ABDOMEN MASS RIGHT UPPER QUADRANT <NON HEPATIC>,"441,54"
441,PYLORIC OBSTRUCTION,55,ABDOMEN PAIN ACUTE,"441,55"
441,PYLORIC OBSTRUCTION,56,ABDOMEN PAIN CHRONIC,"441,56"
441,PYLORIC OBSTRUCTION,57,ABDOMEN PAIN COLICKY,"441,57"
441,PYLORIC OBSTRUCTION,58,ABDOMEN PAIN EPIGASTRIUM,"441,58"
441,PYLORIC OBSTRUCTION,59,ABDOMEN PAIN EPIGASTRIUM RECURRENT ATTACK <S> HX,"441,59"
441,PYLORIC OBSTRUCTION,60,ABDOMEN PAIN EPIGASTRIUM RELIEVED BY ANTACID,"441,60"
441,PYLORIC OBSTRUCTION,61,ABDOMEN PAIN EPIGASTRIUM RELIEVED BY FOOD,"441,61"
441,PYLORIC OBSTRUCTION,62,ABDOMEN PAIN EPIGASTRIUM SEASONAL HX,"441,62"
441,PYLORIC OBSTRUCTION,63,ABDOMEN PAIN EPIGASTRIUM UNRELIEVED BY ANTACID,"441,63"
441,PYLORIC OBSTRUCTION,64,ABDOMEN PAIN EXACERBATION WITH ALCOHOL,"441,64"
441,PYLORIC OBSTRUCTION,65,ABDOMEN PAIN EXACERBATION WITH BREATHING,"441,65"
441,PYLORIC OBSTRUCTION,66,ABDOMEN PAIN EXACERBATION WITH COUGH,"441,66"
441,PYLORIC OBSTRUCTION,68,ABDOMEN PAIN EXACERBATION WITH FOOD,"441,68"
441,PYLORIC OBSTRUCTION,69,ABDOMEN PAIN EXACERBATION WITH MOTION,"441,69"
441,PYLORIC OBSTRUCTION,72,ABDOMEN PAIN HYPOGASTRIUM,"441,72"
441,PYLORIC OBSTRUCTION,73,ABDOMEN PAIN LEFT LOWER QUADRANT,"441,73"
441,PYLORIC OBSTRUCTION,74,ABDOMEN PAIN LEFT UPPER QUADRANT,"441,74"
441,PYLORIC OBSTRUCTION,75,ABDOMEN PAIN NON COLICKY,"441,75"
441,PYLORIC OBSTRUCTION,76,ABDOMEN PAIN ONSET GTR THAN 1 HOUR POSTPRANDIAL,"441,76"
441,PYLORIC OBSTRUCTION,77,ABDOMEN PAIN PERIUMBILICAL,"441,77"
441,PYLORIC OBSTRUCTION,78,ABDOMEN PAIN PRESENT,"441,78"
441,PYLORIC OBSTRUCTION,79,ABDOMEN PAIN RADIATING TO BACK,"441,79"
441,PYLORIC OBSTRUCTION,82,ABDOMEN PAIN RADIATING TO SCAPULAR AREA,"441,82"
441,PYLORIC OBSTRUCTION,85,ABDOMEN PAIN RELIEVED BY FASTING,"441,85"
441,PYLORIC OBSTRUCTION,86,ABDOMEN PAIN RELIEVED BY SQUATTING,"441,86"
441,PYLORIC OBSTRUCTION,87,ABDOMEN PAIN RELIEVED BY VOMITING,"441,87"
441,PYLORIC OBSTRUCTION,88,ABDOMEN PAIN RIGHT LOWER QUADRANT,"441,88"
441,PYLORIC OBSTRUCTION,89,ABDOMEN PAIN RIGHT UPPER QUADRANT,"441,89"
441,PYLORIC OBSTRUCTION,92,ABDOMEN PAIN SEVERE,"441,92"
441,PYLORIC OBSTRUCTION,96,ABDOMEN RESPIRATORY MOVEMENT DECREASED,"441,96"
441,PYLORIC OBSTRUCTION,100,ABDOMEN SURGERY RECENT HX,"441,100"
441,PYLORIC OBSTRUCTION,102,ABDOMEN TENDERNESS EPIGASTRIUM <NON HEPATIC>,"441,102"
441,PYLORIC OBSTRUCTION,103,ABDOMEN TENDERNESS GENERALIZED,"441,103"
441,PYLORIC OBSTRUCTION,104,ABDOMEN TENDERNESS HYPOGASTRIUM,"441,104"
441,PYLORIC OBSTRUCTION,105,ABDOMEN TENDERNESS LEFT LOWER QUADRANT,"441,105"
441,PYLORIC OBSTRUCTION,106,ABDOMEN TENDERNESS LEFT UPPER QUADRANT,"441,106"
441,PYLORIC OBSTRUCTION,107,ABDOMEN TENDERNESS PERIUMBILICAL,"441,107"
441,PYLORIC OBSTRUCTION,108,ABDOMEN TENDERNESS PRESENT,"441,108"
441,PYLORIC OBSTRUCTION,110,ABDOMEN TENDERNESS REBOUND LOCALIZED,"441,110"
441,PYLORIC OBSTRUCTION,111,ABDOMEN TENDERNESS RIGHT LOWER QUADRANT,"441,111"
441,PYLORIC OBSTRUCTION,112,ABDOMEN TENDERNESS RIGHT UPPER QUADRANT <NON HEPATIC>,"441,112"
441,PYLORIC OBSTRUCTION,114,ABDOMEN TRAUMA RECENT HX,"441,114"
441,PYLORIC OBSTRUCTION,116,ABDOMEN TYMPANITES,"441,116"
441,PYLORIC OBSTRUCTION,118,ABDOMEN ULTRASONOGRAPHY COMMON BILE DUCT AND INTRAHEPATIC DUCT <S> DILATED,"441,118"
441,PYLORIC OBSTRUCTION,119,ABDOMEN ULTRASONOGRAPHY GALLBLADDER CONTAINING STONE <S>,"441,119"
441,PYLORIC OBSTRUCTION,120,ABDOMEN ULTRASONOGRAPHY GALLBLADDER ENLARGED,"441,120"
441,PYLORIC OBSTRUCTION,143,ABDOMEN XRAY CALCIFICATION PANCREAS,"441,143"
441,PYLORIC OBSTRUCTION,152,ABDOMEN XRAY DIFFUSE MOTTLING,"441,152"
441,PYLORIC OBSTRUCTION,155,ABDOMEN XRAY GALLBLADDER CONTAINING STONE <S>,"441,155"
441,PYLORIC OBSTRUCTION,164,ABDOMEN XRAY PNEUMATOSIS CYSTOIDES INTESTINALIS,"441,164"
441,PYLORIC OBSTRUCTION,167,ABDOMEN XRAY SMALL INTESTINE SENTINEL LOOP,"441,167"
441,PYLORIC OBSTRUCTION,183,ACTIVATED PARTIAL THROMBOPLASTIN TIME INCREASED,"441,183"
441,PYLORIC OBSTRUCTION,188,AFFECT APPREHENSIVE,"441,188"
441,PYLORIC OBSTRUCTION,190,AFFECT DEPRESSED,"441,190"
441,PYLORIC OBSTRUCTION,198,AGE 16 TO 25,"441,198"
441,PYLORIC OBSTRUCTION,199,AGE 26 TO 55,"441,199"
441,PYLORIC OBSTRUCTION,200,AGE GTR THAN 55,"441,200"
441,PYLORIC OBSTRUCTION,205,ALBUMIN SERUM LESS THAN 3 GRAM <S> PER DL,"441,205"
441,PYLORIC OBSTRUCTION,207,ALCOHOL INGESTION HEAVY RECENT HX,"441,207"
441,PYLORIC OBSTRUCTION,208,ALCOHOLISM CHRONIC HX,"441,208"
441,PYLORIC OBSTRUCTION,216,ALKALINE PHOSPHATASE SERUM GTR THAN 2 TIMES NORMAL,"441,216"
441,PYLORIC OBSTRUCTION,217,ALKALINE PHOSPHATASE SERUM INCREASED NOT OVER 2 TIMES NORMAL,"441,217"
441,PYLORIC OBSTRUCTION,235,AMYLASE SERUM GTR THAN 2 TIMES NORMAL,"441,235"
441,PYLORIC OBSTRUCTION,236,AMYLASE SERUM INCREASED AFTER SECRETIN,"441,236"
441,PYLORIC OBSTRUCTION,237,AMYLASE URINE INCREASED,"441,237"
441,PYLORIC OBSTRUCTION,248,ANOREXIA,"441,248"
441,PYLORIC OBSTRUCTION,4498,ANTIBODY ANISAKIS POSITIVE BY MONOCLONAL ANTIBODY,"4,414,498"
441,PYLORIC OBSTRUCTION,391,ASPIRIN ADMINISTRATION IN LARGE AMOUNT RECENT HX,"441,391"
441,PYLORIC OBSTRUCTION,423,BICARBONATE SERUM GTR THAN 30,"441,423"
441,PYLORIC OBSTRUCTION,428,BILIRUBIN SERUM CONJUGATED INCREASED,"441,428"
441,PYLORIC OBSTRUCTION,430,BILIRUBIN URINE PRESENT,"441,430"
441,PYLORIC OBSTRUCTION,494,BONE <S> RADIOISOTOPE SCAN INCREASED UPTAKE LOCALIZED,"441,494"
441,PYLORIC OBSTRUCTION,519,BONE MARROW BIOPSY FAT NECROSIS,"441,519"
441,PYLORIC OBSTRUCTION,574,BONE XRAY LONG BONE <S> CORTICAL EROSION <S>,"441,574"
441,PYLORIC OBSTRUCTION,576,BONE XRAY OSTEOLYTIC LESION <S>,"441,576"
441,PYLORIC OBSTRUCTION,587,BOWEL SOUND <S> DECREASED,"441,587"
441,PYLORIC OBSTRUCTION,658,BREATH SOUND <S> DECREASED LOCALIZED,"441,658"
441,PYLORIC OBSTRUCTION,741,CALCIUM SERUM DECREASED,"441,741"
441,PYLORIC OBSTRUCTION,742,CALCIUM SERUM INCREASED,"441,742"
441,PYLORIC OBSTRUCTION,786,CELIAC ANGIOGRAPHY PANCREAS ARTERY <IES> IRREGULAR NARROWING,"441,786"
441,PYLORIC OBSTRUCTION,790,CELIAC ANGIOGRAPHY SPLENIC VEIN OCCLUSION,"441,790"
441,PYLORIC OBSTRUCTION,824,CHEST PAIN LATERAL EXACERBATION WITH BREATHING,"441,824"
441,PYLORIC OBSTRUCTION,825,CHEST PAIN LATERAL SHARP,"441,825"
441,PYLORIC OBSTRUCTION,849,CHEST PERCUSSION DIAPHRAGM ELEVATED UNILATERAL,"441,849"
441,PYLORIC OBSTRUCTION,852,CHEST PERCUSSION DIAPHRAGM MOVEMENT DECREASED UNILATERAL,"441,852"
441,PYLORIC OBSTRUCTION,853,CHEST PERCUSSION DULL LOCALIZED,"441,853"
441,PYLORIC OBSTRUCTION,871,CHEST XRAY DIAPHRAGM ELEVATED UNILATERAL,"441,871"
441,PYLORIC OBSTRUCTION,875,CHEST XRAY ESOPHAGUS AIR FLUID LEVEL <S>,"441,875"
441,PYLORIC OBSTRUCTION,893,CHEST XRAY LUNG FIELD <S> ABNORMAL,"441,893"
441,PYLORIC OBSTRUCTION,902,CHEST XRAY PLATE LIKE DENSITY <IES>,"441,902"
441,PYLORIC OBSTRUCTION,905,CHEST XRAY PLEURAL EFFUSION <S> SMALL,"441,905"
441,PYLORIC OBSTRUCTION,930,CHLORIDE SERUM DECREASED,"441,930"
441,PYLORIC OBSTRUCTION,933,CHOLANGIOGRAPHY COMMON DUCT AND INTRAHEPATIC DUCT <S> DILATED,"441,933"
441,PYLORIC OBSTRUCTION,935,CHOLANGIOGRAPHY COMMON DUCT IRREGULAR NARROWING DISTAL,"441,935"
441,PYLORIC OBSTRUCTION,937,CHOLANGIOGRAPHY COMMON DUCT ROUND FILLING DEFECT <S>,"441,937"
441,PYLORIC OBSTRUCTION,950,CHOLECYSTECTOMY HX,"441,950"
441,PYLORIC OBSTRUCTION,952,CHOLESTEROL SERUM DECREASED,"441,952"
441,PYLORIC OBSTRUCTION,953,CHOLESTEROL SERUM INCREASED,"441,953"
441,PYLORIC OBSTRUCTION,956,CHVOSTEK SIGN POSITIVE,"441,956"
441,PYLORIC OBSTRUCTION,957,CIGARETTE SMOKING HX,"441,957"
441,PYLORIC OBSTRUCTION,980,COLON BARIUM ENEMA FILLING DEFECT ILEOCECAL VALVE AREA,"441,980"
441,PYLORIC OBSTRUCTION,982,COLON BARIUM ENEMA FILLING DEFECT RIGHT COLON <NON ILEOCECAL>,"441,982"
441,PYLORIC OBSTRUCTION,985,COLON BARIUM ENEMA INTERNAL MARGIN <S> IRREGULAR,"441,985"
441,PYLORIC OBSTRUCTION,989,COLON BARIUM ENEMA MULTIPLE NODULAR FILLING DEFECT <S>,"441,989"
441,PYLORIC OBSTRUCTION,998,COLON BARIUM ENEMA THUMBPRINTING,"441,998"
441,PYLORIC OBSTRUCTION,1001,COLON BARIUM ENEMA WALL THICKENED,"4,411,001"
441,PYLORIC OBSTRUCTION,1005,COLONOSCOPY BIOPSY GRANULOMA <S> NON CASEATING,"4,411,005"
441,PYLORIC OBSTRUCTION,1012,COLONOSCOPY MULTIPLE NODULAR FILLING DEFECT <S>,"4,411,012"
441,PYLORIC OBSTRUCTION,1021,CONJUNCTIVA AND/OR MOUTH PALLOR,"4,411,021"
441,PYLORIC OBSTRUCTION,1029,CONSTIPATION,"4,411,029"
441,PYLORIC OBSTRUCTION,1032,CONTRACEPTIVE ORAL ADMINISTRATION PRIOR TO CURRENT ILLNESS HX,"4,411,032"
441,PYLORIC OBSTRUCTION,1046,CORTICOSTEROID ADMINISTRATION PRIOR TO CURRENT ILLNESS HX,"4,411,046"
441,PYLORIC OBSTRUCTION,1050,COUGH,"4,411,050"
441,PYLORIC OBSTRUCTION,1120,CYTOTOXIC DRUG ADMINISTRATION PRIOR TO CURRENT ILLNESS HX,"4,411,120"
441,PYLORIC OBSTRUCTION,1127,DEHYDRATION,"4,411,127"
441,PYLORIC OBSTRUCTION,1144,DEPRESSION HX,"4,411,144"
441,PYLORIC OBSTRUCTION,1150,DIARRHEA ACUTE,"4,411,150"
441,PYLORIC OBSTRUCTION,1152,DIARRHEA CHRONIC,"4,411,152"
441,PYLORIC OBSTRUCTION,1154,DIARRHEA INTERMITTENT,"4,411,154"
441,PYLORIC OBSTRUCTION,4494,DIET RAW FISH INGESTION RECENT HX,"4,414,494"
441,PYLORIC OBSTRUCTION,1172,DUODENAL BULB BARIUM MEAL DEFORMITY,"4,411,172"
441,PYLORIC OBSTRUCTION,1173,DUODENAL BULB BARIUM MEAL ULCER CRATER <S>,"4,411,173"
